category,/Art & Theater Aficionados,/Auto Enthusiasts,/Auto Enthusiasts/Motorcycle Enthusiasts,/Auto Enthusiasts/Performance & Luxury Vehicle Enthusiasts,/Auto Enthusiasts/Truck & SUV Enthusiasts,/Avid Investors,/Beauty Mavens,/Business Professionals,/Comics & Animation Fans,/Cooking Enthusiasts,/Cooking Enthusiasts/30 Minute Chefs,/Cooking Enthusiasts/Aspiring Chefs,/Do-It-Yourselfers,/Family-Focused,/Fashionistas,/Fast Food Cravers,/Foodies,/Gamers,/Gamers/Action Game Fans,/Gamers/Adventure & Strategy Game Fans,/Gamers/Casual & Social Gamers,/Gamers/Driving & Racing Game Fans,/Gamers/Hardcore Gamers,/Gamers/Roleplaying Game Fans,/Gamers/Shooter Game Fans,/Gamers/Sports Game Fans,/Green Living Enthusiasts,/Health & Fitness Buffs,/Home Decor Enthusiasts,/Mobile Enthusiasts,/Movie Lovers,/Movie Lovers/Action & Adventure Movie Fans,/Movie Lovers/Comedy Movie Fans,/Movie Lovers/Family Movie Fans,/Movie Lovers/Horror Movie Fans,/Movie Lovers/Romance & Drama Movie Fans,/Movie Lovers/Sci-Fi & Fantasy Movie Fans,/Movie Lovers/South Asian Film Fans,/Music Lovers,/Music Lovers/Blues Fans,/Music Lovers/Classical Music Enthusiasts,/Music Lovers/Country Music Fans,/Music Lovers/Electronica & Dance Music Fans,/Music Lovers/Folk & Traditional Music Enthusiasts,/Music Lovers/Indie & Alternative Rock Fans,/Music Lovers/Jazz Enthusiasts,/Music Lovers/Metalheads,/Music Lovers/Pop Music Fans,/Music Lovers/Rap & Hip Hop Fans,/Music Lovers/Rock Music Fans,/Music Lovers/Spanish-Language Music Fans,/Music Lovers/World Music Fans,/News Junkies & Avid Readers,/News Junkies & Avid Readers/Business & Economic News Junkies,/News Junkies & Avid Readers/Entertainment & Celebrity News Junkies,/News Junkies & Avid Readers/Local News Junkies,/News Junkies & Avid Readers/Men's Media Fans,/News Junkies & Avid Readers/Women's Media Fans,/News Junkies & Avid Readers/World News Junkies,/Nightlife Enthusiasts,/Outdoor Enthusiasts,/Pet Lovers,/Pet Lovers/Cat Lovers,/Pet Lovers/Dog Lovers,/Political Junkies,/Shoppers,/Shoppers/Bargain Hunters,/Shoppers/Luxury Shoppers,/Shoppers/Shopaholics,/Shoppers/Value Shoppers,/Shutterbugs,/Social Media Enthusiasts,/Sports Fans,/Sports Fans/American Football Fans,/Sports Fans/Australian Football Fans,/Sports Fans/Baseball Fans,/Sports Fans/Basketball Fans,/Sports Fans/Boating & Sailing Enthusiasts,/Sports Fans/Cricket Enthusiasts,/Sports Fans/Cycling Enthusiasts,/Sports Fans/Fight & Wrestling Fans,/Sports Fans/Golf Enthusiasts,/Sports Fans/Hockey Fans,/Sports Fans/Motor Sports Enthusiasts,/Sports Fans/Racquetball Enthusiasts,/Sports Fans/Rugby Enthusiasts,/Sports Fans/Running Enthusiasts,/Sports Fans/Skiing Enthusiasts,/Sports Fans/Soccer Fans,/Sports Fans/Swimming Enthusiasts,/Sports Fans/Tennis Enthusiasts,/Sports Fans/Water Sports Enthusiasts,/Sports Fans/Winter Sports Enthusiasts,/TV Lovers,/TV Lovers/Documentary & Nonfiction TV Fans,/TV Lovers/Family Television Fans,"/TV Lovers/Game, Reality & Talk Show Fans",/TV Lovers/Sci-Fi & Fantasy TV Fans,/TV Lovers/TV Comedy Fans,/TV Lovers/TV Drama Fans,/Technophiles,/Thrill Seekers,/Travel Buffs,/Travel Buffs/Beachbound Travelers,/Travel Buffs/Family Vacationers,/Travel Buffs/Luxury Travelers,/Travel Buffs/Snowbound Travelers
/Food and drink/Food/Chocolate,0.0861293393585,0.119557033187,0.114761620853,0.191047213122,0.158307034614,0.0339791829613,0.263218531854,0.193370438369,0.121344115367,0.337797479132,0.317523193217,0.295887215021,0.219942830732,0.0567017179112,0.0950282098456,0.675266177646,0.360087456027,0.0459866975597,0.0788073469311,0.102171321286,0.148852672015,0.0703007695717,0.0695688291057,0.0931482064268,0.0574424921281,0.103178562058,0.210271761999,0.21428666083,0.23900061138,0.169606520604,0.150448115061,0.151664170341,0.165528939822,0.166155224946,0.157490655644,0.135892801164,0.169652302328,0.1795159611,0.192720926197,0.180649802385,0.164616448666,0.208657349977,0.215290723917,0.218309752727,0.21730429887,0.172116382327,0.0929729287587,0.205445923246,0.20559599983,0.209833332836,0.19687242536,0.213909581705,0.133172680071,0.203604263695,0.222700196978,0.198759088236,0.155879856307,0.171005006127,0.188225932197,0.168444783358,0.173061189845,0.30113932408,0.256231543057,0.282910580846,-0.00926615545767,0.258927793885,0.276676173657,0.330697833706,0.267555356437,0.308264565108,0.107853620736,0.174961335285,0.111762300665,0.0578042933525,0.0569913581678,0.0873272378085,0.0738217460597,0.1099918116,0.0824883618947,0.105101539661,0.0922284578827,0.0995550230411,0.0763293181671,0.128343861327,0.0968647433876,0.0491977442855,0.117303052837,0.128859525312,0.0783136237273,0.112745297693,0.111453754842,0.235832461446,0.151447942029,0.156427802662,0.177368492368,0.179419332153,0.18409350139,0.175687227964,0.169883016289,0.146898918087,-0.0474620148584,0.11115800491,0.122555549403,0.148522601097,0.143398366641,0.244298323666,0.240761673139
/Food and drink/Food/Desserts,0.0861992379829,0.134312473949,0.140498521494,0.231196879372,0.172868309104,0.0673896059503,0.232678437388,0.257372030274,0.141631256062,0.478406084925,0.450511903224,0.446329305199,0.268202057634,0.075721516202,0.0335152004121,0.703636418405,0.479828495382,0.134085896321,0.132920335958,0.148671266052,0.243612253908,0.110747508095,0.135221303206,0.145838932271,0.0916642602511,0.167333734718,0.219216285722,0.222764754514,0.319828258068,0.21577085235,0.114824400103,0.13517132291,0.139877458228,0.162364237607,0.143610396791,0.11374939638,0.136423185255,0.186660856022,0.146901058937,0.146389544124,0.165880475868,0.198228415792,0.179706727767,0.239989420731,0.188770802894,0.155410510365,0.0968892765213,0.175677774516,0.163371526768,0.166797634293,0.203530176899,0.187139950552,0.136840765068,0.219748982934,0.196307362577,0.191658391312,0.186065650365,0.207060672735,0.169051721809,0.228494238427,0.219622266129,0.224039895778,0.170194165935,0.192943074741,0.0322783943263,0.310980900922,0.311075195222,0.385616987421,0.315767740465,0.370471005561,0.0715913150316,0.251772945459,0.175568658773,0.100042877619,0.110804188904,0.138944170252,0.129994540857,0.198123992775,0.170989647366,0.174606190831,0.114813906287,0.163043466704,0.133651191526,0.188937349465,0.168300614996,0.133223281812,0.175971697807,0.211604234232,0.119229882727,0.195985935872,0.172914676706,0.288718157611,0.221208396061,0.102941745534,0.140607537282,0.174588096429,0.176818914838,0.129481606351,0.12991500566,0.111829263748,0.0214807530139,0.0949754056063,0.18918295496,0.206702762619,0.227774032125,0.330167143409,0.270634009332
/Food and drink/Food/Fast food,0.00867454185326,0.197819174456,0.194346302533,0.303711187961,0.251537979777,0.102374770424,0.219416959644,0.288260394103,0.110281949468,0.431384628268,0.373266473586,0.360136286273,0.337842048447,0.103607421639,0.0347296782497,0.899166105166,0.406897869363,0.110984020467,0.157542186009,0.166411473025,0.257196799799,0.15843041682,0.130424687923,0.137122613305,0.111025342253,0.156631367593,0.275937253845,0.285343247091,0.287420025328,0.270538502402,0.0909928675985,0.134389437411,0.108215235736,0.144374044076,0.117554635502,0.0779884847145,0.122642821484,0.15492649065,0.125953006772,0.135266587812,0.142484621495,0.186011287737,0.161073275216,0.21372563994,0.199167369754,0.131930793216,0.097863137152,0.157239034603,0.184051709429,0.158760490589,0.173586890387,0.183783528115,0.200062739496,0.29880376191,0.239623444211,0.280942575158,0.238211539994,0.247909859369,0.241242569676,0.225960202845,0.242682522528,0.267576301076,0.210378054827,0.240674844127,0.0729374494441,0.313887351387,0.336986783788,0.386866427912,0.321719506503,0.386640259761,0.0704578576621,0.279596125853,0.160050624638,0.0927205873253,0.11520729607,0.12010544678,0.114140216761,0.204737597294,0.158651725928,0.179778178252,0.143436772611,0.144050547384,0.110106789512,0.207255149317,0.15817945069,0.11998443262,0.194916634624,0.202199876921,0.112026261083,0.200155413266,0.154984405138,0.323965074933,0.209734749086,0.0770609158433,0.112474798017,0.148242751271,0.192106998947,0.114392141269,0.096522780582,0.0756044258491,0.0348644850986,0.102300378381,0.229933499694,0.249323758866,0.244820980517,0.358598916869,0.320726002548
/Food and drink/Food/Organic food,0.0356244119945,0.170167435998,0.154512582529,0.264130462843,0.209038485856,0.110101149651,0.209966071227,0.297909850804,0.0762393437606,0.414338335543,0.325146630441,0.343123741101,0.319511724711,0.141668056907,0.00328964219939,0.795009022357,0.380091064096,0.0743037110822,0.104119441069,0.11307023447,0.240820953427,0.0811314225217,0.0933638198774,0.0925105385201,0.0484294346516,0.103790338969,0.295613107793,0.300084766194,0.277219950057,0.240725414645,0.0457995589188,0.0804112161009,0.053770236885,0.102372443327,0.0669133179208,0.032708906673,0.0763335003795,0.113894143801,0.106556622401,0.0894467226315,0.139665349602,0.161116147602,0.135213646715,0.21386767326,0.177187294414,0.114370212286,0.0777015032526,0.12882122727,0.148599454164,0.128955623527,0.1612815174,0.159338245527,0.172157380641,0.28217366364,0.198913567506,0.251070429687,0.198395296595,0.218352058954,0.208959073057,0.198116409571,0.242507807025,0.238975156151,0.173911712339,0.20205100644,0.079672655789,0.285690921316,0.301689731192,0.354862838338,0.292620755119,0.376375364654,0.0498426894793,0.30056767102,0.1191333594,0.0605965931292,0.0759942185682,0.0727044892984,0.0640644351117,0.157960565251,0.113639116356,0.138055215899,0.0849400730306,0.106306694861,0.0615991124533,0.166199574591,0.122704590791,0.0775289207701,0.146433979691,0.158944793892,0.0621790562941,0.156776841747,0.11677836068,0.294889559092,0.172481973205,0.0329986442382,0.0657671538773,0.113016923488,0.134014650595,0.0685214652453,0.0430799280941,0.0254616868326,0.0199498156963,0.0542680320231,0.181346052736,0.19907419993,0.223805338411,0.309845684857,0.260418604471
/Food and drink/Food/Pizza,0.0971965080262,0.175511032388,0.160361974302,0.228689175119,0.238074148916,0.0822178206715,0.245760375875,0.224592226251,0.152462776213,0.389328718415,0.372621604109,0.36103068146,0.193272289236,0.0740464763853,0.0874737303706,0.723868369173,0.463900433678,0.0860105485329,0.123437727948,0.148803850367,0.197775512403,0.14233477519,0.118779853968,0.119275273298,0.110242192178,0.161672665273,0.222699653394,0.233026979175,0.286986278984,0.218664784916,0.143847258826,0.175641088323,0.187600378611,0.187863399279,0.180488809247,0.124318487014,0.174877880961,0.181924750606,0.133319445316,0.168519611767,0.125441452349,0.17392664059,0.172305088522,0.188980944108,0.203344722385,0.14317670864,0.101771946099,0.169211779206,0.186165582639,0.183978916892,0.137026650616,0.177572936582,0.162914574922,0.255043991835,0.26185438032,0.238881824091,0.185567688332,0.192519883622,0.214415630045,0.19540030327,0.203202289639,0.270462368975,0.217760891206,0.247309574504,0.0293395236743,0.338151631945,0.342200448518,0.406068718182,0.348871364902,0.354498853509,0.148871874409,0.201032883688,0.168048994839,0.107140107689,0.100373527525,0.148084938059,0.135423260031,0.163704813855,0.139080211159,0.146106245806,0.157369931524,0.168851487595,0.130252171151,0.18779264104,0.151543449428,0.101656529358,0.170933926512,0.177274486822,0.139522833637,0.163775779971,0.158168241721,0.259747262927,0.19383985818,0.172713051122,0.206290328188,0.218117529088,0.224563046997,0.197648740911,0.211606408517,0.173826232445,0.00980779530045,0.0937161551967,0.178617464656,0.23967672837,0.196656055523,0.315416371858,0.272988694262
/Food and drink/Food/Seafood,0.0700377149212,0.172050255337,0.153517229754,0.244650193517,0.197427062103,0.132585975695,0.199216919298,0.313046577579,0.0498419444427,0.410490581105,0.354932111403,0.374238243825,0.209824843838,0.101539255992,0.0124997400166,0.750669469701,0.444189036844,0.0908534329647,0.0835326756353,0.107138372438,0.204199879664,0.0720597556284,0.096056405161,0.0825317344522,0.0404564347468,0.110119898556,0.242170890258,0.284017839444,0.277713075691,0.236449471778,0.0178663015538,0.0549989273166,0.0370599071415,0.0691879396009,0.0466655782223,0.00196824077256,0.0517346976037,0.127855431356,0.0687883583691,0.0716897130442,0.0991279455854,0.126277831161,0.0913851620582,0.171021075942,0.133671872856,0.110154426149,0.0371163888641,0.0936367867522,0.112498697865,0.0986515091501,0.1131291642,0.121055060595,0.15752342718,0.284516401514,0.223095211298,0.244141109673,0.16818054046,0.183847216244,0.199061564389,0.254987523239,0.24682924321,0.17697836094,0.113031321576,0.139522832978,0.0275947635343,0.317633620751,0.333905465813,0.392536766062,0.321657395208,0.375565623573,0.0352506285572,0.244449053876,0.126053391786,0.0679437382204,0.084003457691,0.0878597513043,0.0767084701749,0.213585437911,0.125445679684,0.142739933346,0.0831465217537,0.145233712523,0.0758187175604,0.178238741845,0.132618260528,0.100204244674,0.146344902504,0.157033724184,0.0798924783302,0.170292558626,0.141630753998,0.287404843602,0.184510271163,0.0389802605628,0.0829306003254,0.104688094556,0.0908139338016,0.068116644607,0.0548675251841,0.0376742619532,0.013601349525,0.0699617392753,0.18867803611,0.256805088341,0.234732102843,0.33354808658,0.247688634655
/Food and drink/Food/Veganism,0.0251317235782,0.124410669597,0.114676206908,0.190282713528,0.138998395578,0.0850903154878,0.21192714455,0.280534471073,0.0245731261393,0.376243978545,0.289257110718,0.320373653777,0.226735913524,0.157332514688,0.0370045303172,0.739547832346,0.418413257758,0.0892339015129,0.065800027763,0.0684263911242,0.273943314018,0.0281659219889,0.104541659455,0.0584721405946,0.00264234643112,0.0704369708592,0.247853176194,0.35546889372,0.206246779056,0.173547704817,0.0155938662557,0.039858813309,0.0224311788188,0.0570149213438,0.0346400293991,-0.00719857263188,0.0429698423941,0.0776901537718,0.0499872251466,0.0327244388205,0.0748615712319,0.0943461902565,0.0632325843079,0.149095569209,0.108750940031,0.0656683208175,0.089510931016,0.0584262924406,0.0931623980211,0.0593934347927,0.092869567736,0.102249725027,0.180824548648,0.296133810809,0.213895173387,0.251284990983,0.183704945097,0.22824948005,0.219717174542,0.186997357738,0.199098144077,0.202422212254,0.131216966793,0.160982711367,0.147043931458,0.267019619193,0.275894864184,0.317533773184,0.276305735838,0.342377205113,0.0442107771779,0.330490617143,0.101424434059,0.0457813607157,0.0539873502477,0.0524052699295,0.0451523924001,0.12120770378,0.098718078216,0.125373350249,0.0678302816499,0.086949813055,0.0429999955288,0.133665991968,0.104155196064,0.0624053962804,0.114511082104,0.128033271365,0.0513207046013,0.123207251667,0.101374528471,0.243344739887,0.142055541443,0.0276256154862,0.0888419620835,0.0873910029388,0.0937707880396,0.0526141242893,0.0324477912951,0.0190672914462,0.0335445647672,0.0865195005663,0.142293263239,0.136654648531,0.170266373751,0.25205401494,0.17635202284
/Food and drink/Food/Vegetarianism,0.0321255059556,0.126874167048,0.124783153877,0.186836064476,0.127285270253,0.0905630604002,0.220336196022,0.254885974355,0.0261557426064,0.406686160014,0.306199311972,0.34237742492,0.221590692575,0.182435177041,0.0130676563226,0.695186610605,0.429373150204,0.0979768637376,0.0641946881686,0.0670451287314,0.282486123064,0.0248936049649,0.107366723798,0.0646631542508,0.00139438425384,0.0659737665176,0.266991002014,0.354609190697,0.217577859751,0.166948957772,0.0456744715437,0.0542862637189,0.0370428925775,0.089862267672,0.0536592546013,0.0231345370749,0.0561946583687,0.0878573793651,0.0903082235754,0.0621101062333,0.124776857537,0.125245381587,0.0866787325209,0.196304642062,0.117003623597,0.0990304922575,0.083220609679,0.0807867703371,0.105776681681,0.0778707407838,0.126877558754,0.131670824747,0.200793562395,0.285573945928,0.204117928126,0.250618326293,0.201868488447,0.246873294077,0.223671196081,0.204428244895,0.205600036393,0.222359335733,0.156032947879,0.183662750689,0.166708244949,0.25312078464,0.267386474762,0.306071548835,0.261908214912,0.322300188606,0.0180686495448,0.330543390785,0.101494896432,0.0510288078525,0.054392868638,0.0582318342318,0.049863771052,0.138747689908,0.122629091534,0.145918438438,0.0749529931598,0.0909142015057,0.0522672809117,0.127935349489,0.113506773718,0.0815339315453,0.119781992523,0.152369911537,0.0506656495771,0.143819286932,0.107942529614,0.23074898776,0.142174250545,0.0417502738638,0.0992151556215,0.109844700408,0.0992819982691,0.054072411828,0.0333044800307,0.0260748670248,0.0529218173936,0.074394970812,0.175791745202,0.166142026687,0.221710674266,0.283456269812,0.207028630565
/Food and drink/Restaurants,0.239898959856,0.227194525741,0.210339398729,0.276513594088,0.237216803346,0.186846150186,0.126865286592,0.322823961716,0.111279341935,0.346193016582,0.376146037649,0.359161558792,0.119206151223,0.0168142736361,0.0452372852516,0.339275288486,0.398572301652,0.07444709101,0.0801159015499,0.102040123526,0.134515286049,0.136760520889,0.0716891202757,0.101103674931,0.0934934326619,0.197022908783,0.248309627581,0.193292987406,0.406340888708,0.278269525867,0.101045315113,0.099671588922,0.144241188955,0.150206771274,0.129089626454,0.0858854498835,0.0931774598976,0.214482694432,0.132290254085,0.173015686649,0.173245512158,0.21663009291,0.166612736528,0.2121387927,0.173555932441,0.211644857572,0.035562230306,0.176468817468,0.149221826565,0.171206766547,0.153920914187,0.182586204441,0.0741145807415,0.157486485743,0.144735361247,0.141194002132,0.152062608115,0.147490167719,0.0974887782014,0.40776108623,0.341529540475,0.122108033251,0.0839654450248,0.110886921585,-0.029123654546,0.405917605226,0.275388149266,0.500728764759,0.400299339186,0.362954151639,0.0246788925469,0.194204957532,0.262277665343,0.188125365568,0.170108763451,0.218176503979,0.214900667081,0.305634764895,0.259080997963,0.270469926001,0.177953960909,0.325131089604,0.202151957296,0.293649269,0.28796092066,0.233396940644,0.278547327084,0.303520921302,0.226356162788,0.318125433046,0.28830520099,0.333384213953,0.293005150495,0.121894451011,0.118734356092,0.18441087237,0.126936680798,0.108594564451,0.161872161617,0.130733472945,-0.0156485374973,0.0620649683467,0.180850455825,0.316874971839,0.241797389533,0.373003100789,0.214708364482
/Food and drink/Restaurants/Coffeehouses,0.302135829064,0.228644024628,0.213157507606,0.258948563407,0.210020102061,0.179006074962,0.11703633078,0.289425397384,0.106090846237,0.358605402991,0.369046604636,0.367304840292,0.0905930227703,0.023397686728,0.0640058678024,0.281460647112,0.422579242064,0.0903389489437,0.0851000634692,0.0849918417499,0.168127976482,0.124424837704,0.101621203337,0.109333104737,0.0895163509275,0.193078160968,0.248413096973,0.15727496508,0.405412515795,0.26737844791,0.115981122696,0.0974869632201,0.158959430531,0.162280382751,0.134890848435,0.10088980062,0.0926852703503,0.206440546169,0.189311918504,0.229856022797,0.239267218356,0.268162172554,0.219347132939,0.283666103453,0.220296809921,0.279195336471,0.115452327091,0.225536889644,0.196188610734,0.221472280263,0.214822324665,0.2347752166,0.0928290024488,0.151638323075,0.148866613251,0.159859373267,0.168000655905,0.172553066732,0.110465940953,0.470269191934,0.349932346047,0.127192295329,0.0979422984285,0.116689528877,0.00981764574924,0.409026081184,0.253996471784,0.478606874837,0.404287884238,0.355444486197,-0.00898287180376,0.23083307342,0.258757899973,0.185131848129,0.166017467777,0.214813334658,0.210684787687,0.309643305362,0.268888037519,0.272039137544,0.1812650481,0.324189728973,0.203061336024,0.281813738647,0.298904986959,0.241087687887,0.278141044475,0.306222557493,0.22457522078,0.322813758396,0.289688790019,0.313595032424,0.288942029989,0.132630397317,0.11837906965,0.192375992834,0.139454501603,0.104690994156,0.173016653129,0.139619557195,0.0173740244429,0.0453081288164,0.175926617448,0.296978039919,0.245863182867,0.343369099677,0.194588088719
/Food and drink/Restaurants/Coffeehouses,0.302135829064,0.228644024628,0.213157507606,0.258948563407,0.210020102061,0.179006074962,0.11703633078,0.289425397384,0.106090846237,0.358605402991,0.369046604636,0.367304840292,0.0905930227703,0.023397686728,0.0640058678024,0.281460647112,0.422579242064,0.0903389489437,0.0851000634692,0.0849918417499,0.168127976482,0.124424837704,0.101621203337,0.109333104737,0.0895163509275,0.193078160968,0.248413096973,0.15727496508,0.405412515795,0.26737844791,0.115981122696,0.0974869632201,0.158959430531,0.162280382751,0.134890848435,0.10088980062,0.0926852703503,0.206440546169,0.189311918504,0.229856022797,0.239267218356,0.268162172554,0.219347132939,0.283666103453,0.220296809921,0.279195336471,0.115452327091,0.225536889644,0.196188610734,0.221472280263,0.214822324665,0.2347752166,0.0928290024488,0.151638323075,0.148866613251,0.159859373267,0.168000655905,0.172553066732,0.110465940953,0.470269191934,0.349932346047,0.127192295329,0.0979422984285,0.116689528877,0.00981764574924,0.409026081184,0.253996471784,0.478606874837,0.404287884238,0.355444486197,-0.00898287180376,0.23083307342,0.258757899973,0.185131848129,0.166017467777,0.214813334658,0.210684787687,0.309643305362,0.268888037519,0.272039137544,0.1812650481,0.324189728973,0.203061336024,0.281813738647,0.298904986959,0.241087687887,0.278141044475,0.306222557493,0.22457522078,0.322813758396,0.289688790019,0.313595032424,0.288942029989,0.132630397317,0.11837906965,0.192375992834,0.139454501603,0.104690994156,0.173016653129,0.139619557195,0.0173740244429,0.0453081288164,0.175926617448,0.296978039919,0.245863182867,0.343369099677,0.194588088719
/Food and drink/Restaurants/Diners,0.262228043302,0.290283850025,0.287230816377,0.342143743098,0.316646445077,0.203092975187,0.140040142926,0.317209743852,0.166311001854,0.423884412779,0.484404650146,0.451975709251,0.145202283927,-0.019952282058,0.0654587573717,0.359717712541,0.498308692684,0.195896550231,0.173094179994,0.186545569361,0.240529516288,0.219868378648,0.180867007376,0.192423983922,0.182121431714,0.279898669325,0.248300758148,0.190190742287,0.465941074011,0.309821991837,0.142954574917,0.160060357826,0.212772411777,0.211694648491,0.192623172497,0.139644191614,0.147202113848,0.248610010513,0.146938007443,0.227060468126,0.184251631772,0.253391789161,0.201343584753,0.212023683246,0.202206505221,0.242429638057,0.0884433494609,0.207820955822,0.187116052205,0.202174285127,0.176852129752,0.216780090222,0.135674271763,0.178811896707,0.19192132717,0.182630009722,0.226794447695,0.213150364096,0.147500379431,0.443286729713,0.356277359557,0.156924623733,0.130455640611,0.155218264155,-0.0323677605663,0.497444019384,0.367314688456,0.578898126457,0.492961721065,0.436843734295,0.0699884929158,0.210088901995,0.326075465937,0.245521591429,0.233356596354,0.288274568956,0.275768804206,0.364892760891,0.327593053775,0.332977395742,0.253862406783,0.391582053359,0.274024886273,0.3403104941,0.361840119142,0.296003644331,0.348999655838,0.363942493929,0.296474177993,0.379591881771,0.344759626892,0.36892106639,0.342565714097,0.157069161787,0.169076781601,0.231790951166,0.211164490225,0.158509520475,0.225196797632,0.185883502036,0.0527792439956,0.1018629568,0.233212717815,0.378543112134,0.28794704296,0.448035903894,0.290790987594
/Food and drink/Restaurants/Fast casual restaurants,0.151890354232,0.301931942423,0.299030321596,0.405293760643,0.343812825843,0.198985858319,0.240418224285,0.373096722112,0.199081067072,0.500329290134,0.480491985391,0.45783112635,0.333181957381,0.0739900490844,0.104917718376,0.754345811641,0.502706001506,0.200903864157,0.234711908705,0.254759260057,0.350309105125,0.267786547973,0.22391513607,0.236527046642,0.222334275303,0.291270701556,0.331623571769,0.261467311482,0.449657990549,0.381064940065,0.176449651422,0.219351048236,0.224058800125,0.241685776433,0.219478927444,0.172325577318,0.206692425488,0.26602079248,0.213566875201,0.260617021789,0.252357405095,0.298898436126,0.268232432009,0.312620063029,0.298586491385,0.269940288505,0.142631147436,0.272172118736,0.281346703033,0.264579333617,0.258603802605,0.282992213254,0.230789681278,0.30373967425,0.285679936544,0.300442568686,0.312443282883,0.308979419498,0.253617084642,0.430268296256,0.37820246055,0.293692540441,0.243814007279,0.276827266799,0.0398479756463,0.436726502585,0.371737802502,0.546484179436,0.440842493037,0.45541106833,0.0782434668236,0.318882080752,0.304660694658,0.20765148249,0.221871848666,0.260974576261,0.253329740892,0.358785491277,0.306256366262,0.324398827936,0.256899435529,0.333294198515,0.239779012604,0.342978299177,0.326136554362,0.268806279335,0.341709472379,0.360508000465,0.258009361301,0.368245561885,0.313722495099,0.425120035128,0.346121318951,0.164163741118,0.182681434712,0.246100290214,0.285572777014,0.200205725647,0.213906973493,0.176832035518,0.0761363371148,0.145253817153,0.266467007536,0.352369386439,0.301499426852,0.462117524984,0.346956492928
/Food and drink/Restaurants/Fast food restaurants,0.117720909305,0.258954981101,0.252162040593,0.363352104104,0.307410323618,0.16664261843,0.220880667082,0.356122805313,0.147312537783,0.47792439778,0.455412708651,0.431484976323,0.318546895808,0.0772043661398,0.0535520939207,0.807896692602,0.476065320446,0.123544265005,0.171915803359,0.187876919122,0.250557801634,0.203114694861,0.140089577926,0.163842685379,0.146671964211,0.222397739573,0.320816039462,0.283247579819,0.404782673264,0.336112828062,0.1302017325,0.164025057241,0.164523103679,0.193565160803,0.163489070691,0.115678655013,0.149090440291,0.225899946763,0.16873428049,0.199881635009,0.19982074495,0.253424155369,0.213610911364,0.266972528127,0.24316427576,0.211395192011,0.0984671818027,0.215284283778,0.222974172164,0.213772273999,0.214126205593,0.236348226253,0.185757076308,0.286376143166,0.243733995987,0.270742677574,0.256653438558,0.257289348957,0.224707319374,0.363120898201,0.337985559608,0.26224611361,0.206615688298,0.241517557221,0.0339872879073,0.411254744549,0.369216173723,0.511259694582,0.414468052382,0.444373755797,0.0628922609009,0.288603622043,0.249583392553,0.16615843919,0.175887591639,0.202402762509,0.197467782903,0.303730694247,0.249232923994,0.268472186645,0.205048485928,0.268161860587,0.187866385089,0.29741091241,0.261864319627,0.2099028205,0.285249434275,0.302099474255,0.200732953642,0.307602813148,0.257726432266,0.397433958795,0.297826337634,0.123427748716,0.145318423846,0.205479601723,0.221486608606,0.145831083378,0.158908862385,0.127766446268,0.0250216560871,0.109757701448,0.255145485345,0.33452077234,0.293636131412,0.437805927748,0.33961700222
/Hobbies and activities,0.126510242126,0.260473443092,0.293650902315,0.342290024244,0.240092131011,0.293833681386,0.0709676311864,0.439778535423,0.072693038157,0.404242503388,0.260890717551,0.339338986582,0.0998173381447,0.244786609613,-0.0710835143364,0.223978232261,0.169845610952,0.144049259801,0.167855451537,0.173262398633,0.279663155827,0.142693236707,0.117714003624,0.143784308988,0.101243843523,0.215899974559,0.291862573924,0.260592197302,0.337836979469,0.344721026025,0.0238287407001,0.0897377137331,0.0176936969202,0.100088511008,0.0156230392699,0.0290810188551,0.0383857059604,0.0997096506556,0.135783636955,0.100968801472,0.232187226098,0.200164467578,0.130348914748,0.258386600552,0.108399322085,0.215830683708,0.0320490177049,0.125008355805,0.0989096981885,0.113855994015,0.196025793968,0.198859404926,0.210684063436,0.279053791436,0.173471137214,0.240941723942,0.273813656344,0.285047512038,0.207353681551,0.348822803865,0.400522030713,0.191922939016,0.132322031074,0.157297740036,0.145227469108,0.107093055966,0.0809270633729,0.146685132774,0.113867429754,0.174940158387,-0.0101507964504,0.429616815151,0.282857757893,0.19557089669,0.211058491193,0.210538736653,0.204456820563,0.393727801731,0.326689534803,0.354899913839,0.175297373883,0.329674809892,0.202855907378,0.364069106843,0.35501530981,0.296313963134,0.335842661274,0.388715767595,0.203528627827,0.389318403191,0.338661717636,0.385672516401,0.361502131623,0.0251587335867,0.0417925432257,0.143396058825,0.103897364726,0.0399993712571,0.0184986706273,0.0287852615049,0.138672970123,0.0602330717961,0.145279119708,0.156139594245,0.24660812907,0.201405407503,0.146516817138
